gvkey,primary_permno
064682,86792
064685,84760
064687,84554
064688,84572
064689,84634
064690,84656
064691,84745
064692,84756
064694,84657
064696,84744
064699,84734
064701,84741
064705,84800
064708,84785
064711,84793
064713,84802
064715,84818
064717,20149
064720,92531
064726,86216
064727,84815
064729,84781
064733,84809
064734,84810
064738,84777
064739,84779
064741,84792
064742,88975
064745,84780
064746,84782
064747,86194
064748,87098
064753,84790
064754,84791
064760,84784
064763,84812
064765,84824
064766,84827
064767,88653
064768,84788
064769,84805
064772,84632
064775,91928
064776,84817
064779,89652
064780,85200
064782,84787
064784,86075
064786,84816
064789,84662
064791,84833
064794,89323
064795,84798
064796,84819
064797,84821
064799,85774
064807,84811
064808,84830
064809,84832
064813,84778
064816,84797
064820,84834
064821,84767
064822,84796
064830,84801
064831,90777
064833,84823
064835,84828
064837,85006
064839,84768
064840,84789
064841,84774
064844,92540
064847,85062
064848,85019
064850,85079
064851,85204
064853,85035
064857,85002
064859,85071
064861,84363
064863,85023
064864,85031
064865,85005
064866,85037
064867,85075
064875,85014
064876,85080
064879,88537
064880,85004
064881,87322
064884,85012
064886,85018
064888,85030
064891,85072
064893,85027
064896,85034
064898,85043
064899,86318
064901,85067
064902,85051
064906,85677
064910,85064
064912,85007
064914,85010
064915,85013
064918,85028
064919,85045
064921,86439
064924,85001
064925,85058
064927,85026
064929,85040
064930,85047
064931,84997
064934,85982
064936,85021
064939,85038
064940,85039
064942,85077
064943,85055
064950,85011
064955,85029
064956,85048
064961,85069
064963,84771
064964,84998
064965,85057
064966,85063
064967,85032
064979,85020
064981,85074
064983,85044
064984,85046
064985,85078
064989,85016
064991,85025
064993,85036
064994,85042
064996,84999
064997,85059
064999,85065
065003,85008
065006,85168
065008,85169
065009,92245
065011,85187
065012,85194
065013,85249
065014,85208
065015,85210
065016,85212
065020,85174
065021,85177
065022,85178
065023,85191
065024,85203
065026,85173
065027,85364
065028,85184
065030,90519
065031,85218
065033,85219
065034,85225
065036,87364
065042,85175
065045,85158
065047,85162
065048,85238
065050,89022
065051,85227
065056,85331
065059,88484
065060,85181
065061,85183
065062,85242
065064,85202
065066,85049
065067,85157
065068,85160
065069,86279
065071,89404
065072,85245
065074,85247
065082,85250
065084,85234
065087,85209
065088,85222
065100,85241
065105,85232
065106,85198
065107,85167
065108,85246
065114,87560
065123,85189
065124,85193
065126,86331
065128,85214
065130,85206
065133,85680
065134,85170
065135,85180
065141,85197
065142,85231
065143,85163
065144,85256
065145,85190
065148,85216
065149,85217
065154,85215
065155,85171
065156,85255
065158,85213
065162,23416
065163,85239
065167,85182
065169,85165
065170,85196
065175,85166
065176,89038
065177,85327
065179,85224
065180,85223
065183,91191
065184,85277
065185,85278
065189,85285
065194,85408
065195,85159
065196,85275
065201,85188
065202,85195
065215,85292
065217,85304
065218,90942
065220,85280
065221,85286
065224,85260
065226,85314
065228,86004
065229,12014
065231,89293
065235,86818
065236,85311
065237,85313
065242,85306
065243,85293
065244,85291
065245,85282
065247,85320
065248,85261
065251,85264
065252,85326
065261,88205
065264,85315
065266,86264
065267,85290
065268,85305
065270,85319
065273,85274
065275,13739
065279,85284
065280,85296
065281,85307
065282,86390
065284,85318
065286,85272
065287,86812
065290,85265
065291,85323
065292,85267
065295,85300
065296,85312
065303,85289
065304,85258
065310,85309
065311,85268
065313,85281
065315,85302
065317,85298
065320,85322
065322,85310
065325,89825
065334,85288
065337,85273
065342,85303
065343,85394
065344,17373
065345,85271
065350,85266
065351,53081
065355,85398
065360,85366
065365,85705
065368,85351
065374,89898
065376,85401
065379,84206
065380,84207
065383,88171
065387,85400
065389,85363
065393,89951
065399,85349
065404,85382
065406,90012
065413,85333
065416,85387
065417,85348
065418,92616
065419,85365
065420,85461
065421,85372
065423,85384
065424,85344
065426,85317
065428,85362
065430,85390
065433,87535
065434,85378
065436,85379
065438,85386
065440,85393
065444,91908
065448,85396
065449,85405
065451,85338
065452,85339
065456,85373
065457,88449
065458,85392
065459,85625
065460,85397
065461,85347
065463,85361
065464,85354
065465,85371
065466,85380
065467,89270
065469,85336
065472,85399
065474,85353
065475,85352
065477,85357
065482,85402
065483,89292
065484,85356
065488,85385
065489,85388
065491,85395
065492,85389
065494,85358
065496,85340
065500,85346
065501,85355
065502,85360
065503,85334
065512,85501
065513,85465
065515,85453
065519,85429
065520,85487
065521,85486
065526,85909
065527,85611
065530,85437
065532,88367
065533,85462
065537,85368
065540,90875
065541,85491
065544,85350
065548,85418
065549,85475
065550,85477
065552,85502
065553,85511
065554,85516
065556,85414
065561,88452
065562,85480
065564,85499
065569,85452
065570,85411
065574,85505
065575,85436
065576,85592
065577,85745
065578,85463
065580,85410
065581,85416
065585,85498
065586,85476
065587,85482
065589,92208
065590,85440
065591,85444
065592,85508
065593,85670
065604,85504
065605,85925
065607,85488
065609,85459
065610,88635
065611,85431
065615,85517
065621,85420
065622,85458
065624,85478
065629,85470
065630,85432
065633,85483
065640,85472
065643,87139
065652,85484
065653,85493
065654,89605
065655,85500
065657,85506
065658,85509
065662,85421
065664,87294
065665,85485
065667,85514
065669,85518
065670,85415
065671,85424
065672,85474
065675,13265
065676,85445
065679,85473
065680,85492
065681,85495
065683,85321
065686,87579
065689,87114
065690,85489
065692,88374
065693,88267
065697,85646
065698,85830
065700,85413
065701,85456
065702,85464
065703,85457
065705,85481
065706,85479
065708,85512
065709,85515
065710,85604
065711,85597
065713,89615
065716,85466
065717,87837
065718,85427
065724,85507
065725,85513
065731,85454
065732,85419
065734,85468
065735,86441
065737,85433
065738,85510
065739,85496
065740,85537
065748,85626
065749,85610
065753,85533
065755,85541
065760,88900
065761,85584
065764,85598
065765,85540
065766,85588
065768,85557
065771,85590
065772,85621
065773,85629
065774,85609
065776,85596
065777,85528
065780,85600
065783,90403
065785,85562
065787,85568
065788,85578
065790,85529
065791,85531
065794,85545
065795,85606
065796,92593
065803,85524
065808,90343
065810,85583
065812,85572
065814,85566
065825,85556
065827,87467
065829,85624
065831,85627
065832,90311
065833,87620
065834,86053
065838,89411
065841,85579
065843,85585
065844,85630
065850,85539
065852,85612
065853,88531
065858,85554
065861,85542
065866,85561
065869,85546
065870,85613
065872,85571
065875,85538
065876,90169
065880,85560
065881,85622
065882,85574
065884,85798
065886,85593
065887,85521
065893,85549
065894,85555
065895,85736
065896,85567
065897,85573
065899,85576
065901,85581
065904,85522
065905,85526
065907,85544
065908,88161
065910,85638
065911,85550
065913,85553
065914,85563
065915,85536
065916,85575
065920,85632
065921,93285
065922,85577
065923,85589
065927,85614
065928,85618
065930,85564
065936,85532
065937,85565
065944,85686
065945,85649
065948,85702
065949,85718
065950,91961
065957,85639
065958,85725
065961,85696
065962,85701
065967,85675
065971,85559
065972,85700
065973,85707
065978,85691
065979,85582
065980,86162
065986,86745
065988,85719
066000,85659
066001,86214
066003,85720
066004,85548
066005,85422
066013,85654
066016,85645
066021,85662
066022,85698
066026,85689
066027,85690
066029,91419
066031,85712
066032,85710
066034,85715
066036,85660
066042,22289
066043,85684
066046,85713
066049,85921
066050,86017
066053,85683
066056,85695
066059,85716
066060,87584
066061,85647
066062,85697
066063,85655
066065,85663
066070,85704
066073,85709
066077,85641
066085,85653
066091,85721
066095,90745
066096,85661
066098,91911
066101,85672
066102,85717
066108,85750
066111,85648
066114,85734
066145,89037
066148,85728
066149,92212
066151,85708
066152,85692
066155,85883
066158,92878
066161,89938
066163,87048
066164,90818
066177,88962
066185,86419
066198,91429
066210,13007
066228,93398
066235,85741
066239,90939
066242,87408
066246,22953
066261,92557
066263,85752
066265,85769
066268,92320
066269,85727
066272,85740
066275,87138
066278,85729
066281,85772
066285,85731
066286,85751
066288,85656
066289,85693
066290,85796
066292,85651
066293,85767
066300,85880
066301,85757
066305,85733
066313,88183
066325,89958
066326,86572
066336,89498
066352,85775
066354,85763
066355,18554
066360,85776
066365,85766
066366,85744
066367,85786
066368,85753
066371,85768
066374,90279
066379,85724
066381,85732
066386,85755
066389,85756
066391,85758
066392,85761
066393,85738
066394,14604
066395,85743
066399,85785
066403,85803
066404,54624
066405,12556
066407,85844
066409,85853
066410,88455
066413,85812
066414,85827
066415,85828
066416,85855
066418,85818
066423,85808
066424,85813
066425,85814
066426,85795
066428,85852
066435,85933
066438,85770
066441,85781
066443,85831
066445,85833
066446,85792
066447,85854
066448,88273
066450,85802
066451,85782
066452,85806
066453,19231
066454,85807
066455,85822
066459,85850
066465,85820
066468,85836
066476,85843
066477,86002
066479,85805
066484,86497
066487,85791
066496,85839
066497,87582
066503,87024
066504,85966
066507,85816
066515,90678
066518,85815
066519,85825
066526,85846
066529,85817
066530,85819
066531,87511
066543,85841
066544,85847
066546,85811
066563,85809
066564,87767
066571,87839
066575,85915
066576,85790
066577,85917
066582,85894
066586,85886
066588,85889
066590,85892
066592,92560
066597,88384
066599,85931
066602,85903
066605,85916
066610,85804
066616,85856
066617,85902
066623,85891
066625,85800
066628,85688
066629,85799
066630,85739
066631,85835
066634,85859
066636,86325
066643,85930
066646,85900
066648,85865
066649,88459
066654,85897
066655,85858
066656,85862
066657,85867
066658,85881
066659,89041
066660,85882
066662,85924
066666,85872
066667,85878
066672,85861
066673,85876
066675,85887
066680,85849
066681,85801
066682,85866
066684,85929
066686,88203
066688,85896
066689,85901
066690,85923
066691,85895
066695,85944
066696,85871
066697,86444
066698,85864
066708,85963
066713,85962
066716,85956
066723,85993
066725,85977
066726,86181
066728,86003
066731,86102
066798,93198
066871,20153
066927,14292
066929,16083
100004,89402
100011,89457
100039,68823
100049,85335
100075,81030
100080,17209
100091,23486
100095,86366
100114,89867
100165,68815
100172,19669
100243,78844
100245,89150
100338,81046
100363,15030
100384,28303
100401,89066
100407,82211
100423,85434
100465,68866
100477,89191
100528,83993
100557,89166
100571,86105
100572,88595
100590,85446
100598,76159
100599,89151
100644,20745
100709,76668
100712,23169
100718,18298
100781,88958
100806,81775
100862,81195
100873,12542
100956,83563
101020,88603
101076,88676
101096,84158
101117,88464
101153,81039
101204,89475
101206,88633
101256,89206
101264,88614
101276,14987
101289,85341
101292,88598
101310,88233
101317,87444
101352,77604
101397,77706
101475,90157
101559,81531
101648,76473
101689,83552
101718,89696
101936,88393
101973,89356
102045,88410
102089,89378
102254,18543
102341,84083
102345,83463
102412,41930
102422,86413
102482,68583
102519,10059
102534,87037
102617,78221
102690,77627
102696,84621
102704,85777
102983,84772
103159,82780
103307,78222
103341,85342
103487,89382
104432,13760
104598,81044
104831,76760
104850,90905
104904,77759
105089,87204
105126,86321
105132,80365
105133,85558
105156,85742
105346,12959
105364,87577
105365,86111
105369,91155
105393,90061
105394,18058
105456,86962
105475,12439
105512,91039
105538,87014
105559,85899
105574,89875
105576,89047
105597,90645
105616,19085
105630,92253
105661,16865
105667,88505
105670,85860
105698,86567
105805,86354
105811,21724
105847,88245
105861,90796
105892,19162
105936,85863
105943,86716
105951,86396
106003,21074
106073,86570
106100,20288
106112,90433
106126,15057
106133,85905
106158,90304
106203,90118
106228,85868
106233,21942
106248,88435
106261,87580
106291,89500
106305,88336
106350,86400
106351,19754
106368,85870
106371,88528
106404,87488
106418,32687
106486,91306
106501,87769
106519,89013
106524,90809
106589,88250
106628,88164
106760,85873
106770,88348
106815,86403
106820,86068
106846,85874
106847,86069
106853,85829
106881,86070
106887,89729
106897,90785
106900,85879
106965,22598
107032,92248
107033,91048
107098,12982
107130,14973
107150,23796
107154,15723
107245,91689
107258,16844
107325,87501
107333,13546
107350,13180
107393,23657
107414,88241
107423,17969
107434,90995
107446,87508
107481,90774
107488,89503
107496,85918
107528,85771
107606,91064
107631,85950
107637,90443
107643,85669
107644,22302
107670,85919
107672,87472
107691,91034
107706,90074
107710,16156
107712,14336
107720,85248
107755,91303
107757,13281
107781,12332
107817,88820
107830,86807
107843,16472
107895,85884
107898,13735
107917,89507
107965,92607
108111,85999
108154,89716
108188,88482
108246,86785
108265,22399
108297,91580
108306,89278
108319,92571
108326,92893
108345,22952
108348,13121
108391,13569
108449,89530
108453,86296
108457,88428
108481,90823
108482,88869
108564,85890
108631,89650
108645,16682
108664,88951
108693,90972
108695,87838
108707,88650
108718,87448
108740,80638
108752,89504
108753,93432
108768,12447
108772,88412
108778,87538
108803,91842
108831,92776
108846,87626
108872,88238
108893,85932
108967,86000
108970,86007
108979,15840
109043,85986
109079,85939
109082,85984
109084,85951
109158,85943
109179,85961
109181,93005
109183,90603
109185,85952
109186,85953
109189,86248
109240,85967
109247,85997
109258,85958
109301,85988
109318,85976
109338,85960
109364,85968
109366,85980
109380,87208
109423,85985
109425,85995
109580,85959
109581,85964
109584,85978
109599,86302
109600,85990
109621,87614
109641,86208
109659,14175
109683,85994
109699,89821
109762,85969
109764,85989
109799,90897
109823,88148
109825,85948
109826,85992
109831,86006
109840,85970
109842,85941
109849,86085
109919,85972
109920,85975
109921,85942
109925,85946
109926,85947
109929,85971
109930,92760
109931,88244
110039,86047
110045,85998
110065,89681
110100,85979
110104,85955
110106,86093
110160,86054
110161,86575
110164,90331
110179,75819
110239,86058
110246,86023
110250,90544
110288,86038
110320,86046
110326,86077
110330,86037
110379,86049
110382,86013
110384,86065
110387,86073
110399,89526
110400,86269
110442,86027
110480,86057
110488,86293
110529,86062
110532,86078
110533,86034
110535,86096
110536,86041
110560,86064
110562,86071
110566,86026
110568,86082
110575,86094
110576,86740
110588,86063
110620,19674
110621,86022
110624,86039
110645,87064
110679,86088
110681,86066
110683,86067
110685,86021
110721,86055
110724,86011
110725,86170
110728,86083
110729,86028
110732,86097
110759,86045
110760,86051
110766,86060
110771,86215
110772,87185
110773,86030
110800,88350
110801,86043
110802,86113
110804,86025
110807,86033
110960,86010
110962,86092
110979,16976
111000,86048
111005,86089
111020,86774
111025,86125
111059,86149
111064,86196
111102,86123
111103,86128
111168,86192
111169,89815
111179,88341
111202,86153
111205,86174
111282,86156
111287,86185
111321,86118
111408,86179
111479,86148
111486,86121
111488,86173
111489,86227
111490,86164
111491,86189
111492,86198
111493,86200
111530,86120
111532,86209
111534,86211
111537,89279
111579,86207
111581,92821
111590,87667
111591,86213
111627,86169
111629,87404
111631,86109
111662,86150
111671,86182
111673,86137
111719,86152
111721,87318
111723,86166
111731,86193
111732,86142
111779,86157
111819,92919
111839,86145
111864,86158
111868,86171
111869,86276
111873,13687
111874,86186
111875,86140
111880,86144
111881,86177
111940,87067
111960,86151
111961,86249
111965,88836
111968,86172
111970,86107
111973,86133
111974,14778
111976,86199
112000,86117
112001,86254
112004,86188
112005,86139
112006,86143
112007,89527
112030,86155
112033,86176
112034,86178
112035,86127
112040,86135
112042,86195
112048,86146
112088,86112
112090,86163
112092,86154
112095,86180
112101,89578
112111,86288
112112,90221
112116,86138
112158,86115
112168,86228
112178,86235
112179,86238
112184,86252
112185,86267
112186,86268
112187,86277
112190,88175
112254,88257
112295,89643
112301,86234
112362,86240
112366,87131
112401,86219
112402,86251
112408,86291
112410,86299
112413,86285
112473,86237
112533,90947
112552,86258
112557,86295
112572,16703
112618,86398
112622,86274
112623,86298
112624,86236
112625,86241
112626,86250
112694,86224
112714,88738
112718,86301
112720,86284
112721,86287
112752,86244
112754,88516
112759,86233
112773,86221
112774,86260
112775,86259
112778,86289
112780,87413
112819,92935
112822,89794
112874,86246
112875,86222
112876,86223
112877,86262
112878,86266
112880,86272
112881,19074
112888,88968
112904,86270
112965,86261
112966,86265
112968,86728
112970,86283
112971,86297
113026,86256
113028,86225
113033,89871
113036,86334
113086,86306
113093,86312
113096,89521
113139,90881
113140,89419
113141,86340
113178,86329
113224,86330
113225,89917
113269,87160
113270,86323
113272,86307
113274,86309
113299,86576
113301,86311
113361,86713
113362,86322
113364,86328
113367,86332
113370,86342
113371,87089
113373,88602
113419,86305
113425,86337
113439,86226
113459,86316
113460,86320
113489,86317
113490,86339
113491,90009
113494,86711
113498,86338
113530,88850
113533,86333
113609,86324
113611,88794
113646,87571
113652,86310
113768,89785
113832,86315
113917,86365
113919,86353
113978,17359
113997,86363
114203,15417
114303,87029
114346,86345
114351,86350
114368,92242
114370,86362
114399,82229
114415,14355
114418,86359
114421,91735
114484,90733
114523,86344
114524,86356
114608,88940
114628,86868
114648,86352
114654,88789
114698,87658
114701,86347
114702,86348
114747,90738
114748,91465
114777,86448
114829,86367
114835,86393
114878,86374
114879,86375
114880,89109
114920,86569
114927,86376
114956,91431
114957,86385
114958,86421
114959,93090
114961,86395
114979,86392
115044,16479
115077,88409
115090,89775
115121,86253
115163,34937
115181,86767
115245,87639
115310,86389
115313,86436
115314,86379
115317,88179
115404,90914
115516,86397
115519,87019
115554,86945
115555,90719
115557,86369
115566,86437
115747,88846
115750,86420
115757,89606
115766,86435
115812,86425
115814,89486
115831,34936
115872,86401
115873,86411
115876,86432
115897,87297
115918,86424
115946,86430
115960,20660
116004,79788
116029,89858
116031,88426
116064,75454
116104,91302
116144,67563
116166,12380
116209,87753
116210,86433
116213,86416
116224,86434
116245,86414
116284,93129
116364,86417
116387,90163
116392,86427
116393,88278
116394,88344
116395,86542
116409,89754
116431,86540
116503,86534
116504,86489
116505,86514
116526,86496
116531,89740
116586,86512
116588,86498
116592,86446
116597,87402
116606,86487
116609,86445
116610,86501
116615,86516
116668,86522
116675,21861
116680,86515
116770,86527
116772,86544
116773,86532
116787,86525
116791,86531
116806,76873
116826,86520
116827,86539
116829,16915
116831,86541
116847,86442
116857,86447
116894,90588
116895,90659
116905,86537
116906,86543
116924,90159
117003,86443
117006,86528
117018,86526
117019,86529
117020,86533
117024,86459
117026,87069
117028,89272
117032,86568
117034,86573
117035,86574
117036,86578
117115,87845
117116,86581
117141,90591
117142,88581
117145,87342
117161,86582
117260,86563
117263,86577
117323,88289
117358,86579
117359,86587
117701,86565
117768,86580
117805,86592
117821,86549
117822,86550
117823,86551
117824,86552
117825,86553
117826,86555
117827,86557
117828,86558
117829,14924
117841,88655
117842,86556
117861,86547
117862,86548
117868,89143
117901,91608
117902,86560
117903,86583
117904,86585
117905,86586
118002,86726
118003,86602
118042,86719
118046,92094
118081,86709
118084,86727
118121,86715
118122,86591
118125,89934
118126,86595
118128,86601
118141,86731
118163,86596
118164,86598
118165,86599
118166,86600
118167,86733
118183,13038
118223,86717
118227,89432
118228,86738
118264,86593
118266,86723
118267,86594
118284,89837
118302,86710
118304,87598
118307,86729
118321,86735
118322,86734
118401,86742
118443,87421
118444,86737
118445,86739
118446,86741
118484,86730
118502,86720
118503,86718
118504,87017
118525,90590
118528,86724
118558,86753
118574,86821
118577,86725
118579,86732
118634,90985
118733,89838
118734,86770
118738,86780
118741,86875
118773,86764
118793,86748
118795,86759
118797,86864
118834,87770
118873,86794
118875,86784
118876,86761
118941,21323
119014,88941
119016,86775
119034,86777
119081,86779
119082,86754
119095,86769
119133,87534
119153,88150
119154,86751
119173,86763
119174,86766
119214,86795
119216,86789
119217,86791
119256,86782
119273,86768
119275,86778
119277,86790
119295,89021
119297,90046
119314,86783
119316,86810
119394,86817
119414,86820
119417,86756
119419,86788
119436,86823
119474,91014
119477,86862
119493,86840
119513,86839
119533,86815
119535,86824
119536,86849
119553,79443
119574,86822
119594,86802
119595,86843
119597,86848
119653,86835
119696,86844
119714,86819
119736,86850
119753,86813
119756,86809
119813,88416
119834,86828
119836,86841
119893,86858
119894,86833
119955,86831
119956,86832
119957,86838
119974,86826
119993,86863
120048,86827
120051,86829
120059,86860
120063,86842
120074,86811
120093,86799
120118,86846
120134,86830
120154,86816
120156,86836
120175,86893
120178,86927
120193,87039
120215,86903
120218,86918
120274,86884
120278,86905
120295,86888
120296,86932
120297,86899
120300,86913
120301,86916
120302,86923
120313,86877
120314,86902
120315,86904
120318,92318
120334,88266
120354,87836
120357,86900
120358,86924
120359,86926
120434,86931
120435,86883
120441,86901
120444,86876
120455,86885
120456,86887
120458,86895
120513,86878
120517,86907
120518,86928
120557,86935
120574,88638
120593,86934
120595,86914
120633,86882
120634,86908
120655,86891
120656,90780
120714,86879
120716,86886
120717,86892
120719,87073
120720,86906
120723,86922
120773,86930
120774,86881
120793,86912
120794,86921
120815,88909
120816,86890
120818,86898
120819,86870
120820,86872
120821,86871
120822,86910
120823,86920
120824,86915
120825,86936
120835,86956
120839,86897
120845,86919
120860,86929
120877,86946
120893,87011
120955,86974
120956,87018
121053,83554
121077,86964
121078,86972
121080,86988
121083,87009
121113,86944
121134,86980
121136,88231
121137,86967
121139,86982
121142,86949
121143,87010
121153,86959
121194,86937
121199,87843
121200,91164
121201,86981
121233,83449
121257,86990
121273,86954
121293,86867
121315,87107
121374,86955
121377,87015
121381,88368
121382,86996
121383,86997
121415,86999
121436,86968
121437,86983
121440,87006
121453,86953
121474,86973
121478,86995
121481,87007
121493,87013
121513,86950
121553,86952
121555,86963
121560,86986
121561,86994
121562,87002
121613,86969
121615,87001
121656,86958
121659,86966
121662,86989
121673,87000
121674,88492
121693,86998
121713,86965
121717,86977
121718,86979
121720,86991
121722,87021
121742,86970
121754,87103
121755,86978
121757,86961
121758,86942
121759,87016
121760,86985
121761,87022
121762,87008
121793,87061
121815,87077
121816,87020
121817,87121
121818,87088
121819,87023
121833,87026
121834,87100
121835,87102
121839,87113
121840,87072
121842,87126
121844,87049
121893,75088
121934,87054
121938,87093
121957,87046
121974,90471
121979,87076
122015,87070
122034,86975
122060,87041
122061,87092
122062,87129
122075,87101
122077,87065
122078,87066
122094,87051
122096,87110
122099,87085
122101,87087
122114,87028
122116,87038
122136,87104
122137,87106
122138,87108
122143,87116
122148,87122
122149,87123
122156,87052
122159,87099
122163,92425
122171,87109
122172,87075
122173,87115
122175,87084
122211,89416
122212,91418
122233,87095
122234,87096
122255,87078
122257,87056
122263,87074
122266,92423
122273,92669
122277,87091
122297,87068
122315,87057
122316,87058
122317,87060
122337,87080
122354,87027
122355,87105
122357,87111
122358,87082
122360,87118
122361,87124
122377,87157
122378,87059
122380,87034
122381,87142
122382,87079
122394,87086
122396,87187
122434,87050
122435,87036
122436,87081
122437,87083
122447,87097
122455,89679
122457,87141
122458,87144
122459,87145
122474,87062
122494,89861
122514,87134
122515,89481
122517,87174
122519,87162
122520,87183
122534,87159
122536,87167
122537,87199
122656,87226
122674,87165
122675,87166
122676,87171
122677,87181
122678,88192
122680,87365
122734,87158
122736,87232
122737,87169
122741,87189
122742,87191
122754,87188
122777,12582
122778,87149
122835,87161
122837,87175
122838,87260
122841,87184
122845,87150
122874,87168
122894,87155
122895,87156
122901,87244
122902,87179
122915,87198
122916,90539
122917,87173
122918,87259
122919,87246
122921,87182
123014,87164
123015,87195
123016,87172
123017,87178
123019,87197
123080,87193
123094,87153
123097,87140
123099,87335
123100,87180
123134,87154
123137,87176
123138,87249
123214,87132
123215,87133
123394,78758
123415,88211
123434,90065
123435,87211
123455,89845
123474,86387
123495,89820
123500,87252
123694,88555
123720,89529
123807,88156
123937,87265
123994,87222
123995,87228
123998,87241
124015,87044
124034,87220
124035,87225
124036,87227
124038,87264
124040,87240
124042,87212
124046,87289
124049,87263
124050,87257
124051,87258
124174,87221
124177,87224
124195,87237
124196,87242
124198,87261
124199,21676
124201,87239
124254,87214
124259,87213
124260,90398
124314,87248
124315,87358
124316,87309
124318,87313
124319,87229
124320,87230
124321,87233
124322,87238
124324,87253
124326,87256
124355,87301
124358,87236
124359,87247
124360,87216
124361,87254
124374,87219
124377,87243
124378,87278
124394,87255
124434,87267
124435,87314
124437,87320
124440,87353
124441,87295
124442,87357
124534,87287
124594,87304
124595,87316
124598,87336
124599,87345
124614,87284
124615,87340
124616,87347
124617,87293
124634,93313
124636,87451
124637,87367
124638,87350
124675,87319
124676,87323
124677,87326
124678,87327
124679,87331
124681,87341
124683,87355
124684,87428
124735,89264
124758,87276
124761,89523
124775,87268
124794,87351
124934,87557
124975,87325
124976,87334
124994,89319
124995,87312
124996,87272
125000,88475
125014,87361
125034,80010
125054,84108
125074,87251
125114,87360
125234,87269
125237,87277
125239,87344
125240,87356
125274,87302
125275,87306
125276,87310
125277,87315
125279,87328
125315,87298
125357,87332
125358,87333
125360,87343
125378,87339
125379,87338
125434,87296
125461,87352
125474,87317
125517,87270
125518,87271
125520,87435
125524,87359
125525,87329
125527,87285
125528,87468
125529,87363
125531,91471
125533,87292
125575,88657
125580,90358
125583,87349
125584,87647
125595,87299
125596,87300
125598,87305
125599,87307
125600,90054
125601,87321
125604,87337
125654,87440
125794,13704
125795,87376
125860,87407
125862,87443
125863,87446
125975,87379
125976,87403
125978,87422
126005,87380
126010,89597
126020,87439
126036,15278
126046,90670
126056,87430
126122,89175
126136,12308
126137,87383
126140,87441
126154,87395
126295,87450
126296,90808
126297,87392
126298,87455
126314,87375
126317,87387
126318,87394
126320,87416
126322,87419
126414,87382
126417,87390
126420,87454
126423,87415
126424,87457
126434,87414
126454,87385
126459,87411
126461,87425
126495,87393
126496,87424
126497,87427
126498,87429
126514,87452
126554,87432
126555,87373
126596,87458
126597,87400
126599,87412
126600,12312
126601,87418
126615,87377
126616,87431
126620,87396
126621,87399
126623,87417
126654,87401
126694,87473
126714,87384
126715,87391
126716,87405
126717,87456
126718,87510
126720,87423
126721,87445
126722,87449
126734,87406
126772,92942
126773,87500
126775,90158
126778,87409
126814,87436
126836,87308
126976,87374
127075,87482
127094,87496
127114,87504
127174,87474
127175,87475
127177,87484
127179,87494
127180,87491
127234,92750
127274,87480
127275,87490
127279,87507
127281,87527
127282,87498
127316,87495
127354,87497
127376,87483
127377,87487
127378,87489
127381,87502
127382,87503
127383,90640
127384,87513
127399,87516
127414,87509
127435,87834
127436,87521
127438,87523
127439,87492
127455,87478
127462,87526
127464,87518
127475,92582
127480,87465
127481,87499
127484,89067
127486,87517
127534,87479
127535,87486
127539,89890
127541,87515
127575,87520
127637,91399
127644,91837
127674,87567
127797,87525
127799,87470
127840,88800
127841,87575
127958,90788
128098,88926
128121,12891
128541,87574
128560,87572
128581,12967
128599,87561
128600,87540
128618,87569
128620,87576
128659,87536
128663,87632
128698,87562
128740,87559
128758,87563
128759,87539
128763,87568
128764,87638
128978,87541
129078,87610
129083,87655
129085,87630
129118,87603
129120,87634
129418,87585
129419,87595
129438,92991
129441,18418
129442,87618
129466,87583
129467,87588
129469,87604
129470,87830
129471,87605
129518,87591
129519,87615
129623,87650
129624,87606
129626,87636
129628,87617
129629,87624
129631,87654
129632,87625
129635,87640
129823,87589
129839,87597
129840,87602
129848,87641
129849,87643
129850,87646
129851,87648
130040,87649
130041,87601
130043,87616
130048,87642
130049,87644
130138,87607
130200,87771
130203,87631
130298,87833
130303,87613
130305,87633
130380,87609
130398,87586
130399,87596
130400,87651
130419,87628
130421,87611
130498,87608
130520,87593
130525,16545
130618,13353
130762,87612
130764,87619
130766,87623
131423,87599
131425,87627
132361,87587
132369,87621
132405,87793
132406,87622
132482,87797
132498,87809
132502,87800
132503,87802
132504,87817
132518,87752
132523,87796
132524,87806
132525,87825
132526,87826
132538,87778
132598,87761
132599,87763
132600,87783
132605,87822
132641,87798
132643,87807
132644,87814
132678,87794
132698,87772
132700,87775
132702,87799
132740,87664
132742,87810
132758,87808
132799,87768
132800,87788
132978,87780
132980,87790
132981,87811
132986,87804
132987,87818
132988,89701
133044,87756
133045,87779
133047,87795
133048,13754
133049,87823
133050,87824
133104,86869
133164,87748
133166,92763
133170,87660
133184,87803
133186,87815
133204,88327
133245,87782
133246,87785
133247,91984
133264,86371
133284,87754
133288,87812
133289,87666
133304,87755
133324,87764
133325,87765
133326,87766
133327,87773
133328,87777
133346,93271
133364,19943
133366,87657
133367,87659
133369,87663
133424,87750
133425,87751
133430,87791
133432,87827
133468,88810
133469,87819
133504,87789
133506,87801
133524,87829
133525,88166
133547,88207
133564,88427
133584,87820
133685,88200
133724,88784
133726,88152
133728,88184
133729,88185
133730,88194
133731,88199
133732,88204
133764,93368
133766,88167
133767,88172
133768,87842
133769,88202
133825,88468
